round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,200,100,100,100
round_queries,200,300,1100,5900
round_k,0,1,5,29
round_shots,100,100,100,100
round_queries,100,300,1100,5900
round_k,0,1,5,29
round_shots,200,100,100,100
round_queries,200,300,1100,5900
round_k,0,1,5,29
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100
round_queries,200,500,2300
round_k,0,2,11
round_shots,200,100,100
round_queries,200,500,2300
round_k,0,2,11
round_shots,200,100,100
round_queries,200,700,3700
round_k,0,3,18
round_shots,100,100,100,100
round_queries,100,300,1100,5300
round_k,0,1,5,26
round_shots,200,100,100,100
round_queries,200,300,1100,4900
round_k,0,1,5,24
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,700,2300
round_k,0,1,3,11
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,200,100,100,100
round_queries,200,300,700,3700
round_k,0,1,3,18
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,200,100,100,100
round_queries,200,300,1100,4900
round_k,0,1,5,24
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,5900
round_k,0,1,5,29
round_shots,200,100,100
round_queries,200,500,1900
round_k,0,2,9
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100
round_queries,200,300,1500
round_k,0,1,7
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100
round_queries,100,500,1900
round_k,0,2,9
round_shots,100,100,100,100
round_queries,100,300,700,2300
round_k,0,1,3,11
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100
round_queries,100,300,1300
round_k,0,1,6
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100,100
round_queries,100,300,1100,5900
round_k,0,1,5,29
round_shots,100,100,100,100
round_queries,100,300,1100,3500
round_k,0,1,5,17
round_shots,200,100,100,100
round_queries,200,300,700,3300
round_k,0,1,3,16
round_shots,100,100,100,100
round_queries,100,300,900,4500
round_k,0,1,4,22
round_shots,200,100,100,100
round_queries,200,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100
round_queries,200,500,1500
round_k,0,2,7
round_shots,200,100,100,100
round_queries,200,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100,100
round_queries,200,300,700,2900
round_k,0,1,3,14
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,200,100,100
round_queries,200,700,3100
round_k,0,3,15
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100,100
round_queries,200,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100,100
round_queries,200,300,1100,4100
round_k,0,1,5,20
round_shots,200,100,100
round_queries,200,500,1900
round_k,0,2,9
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,5300
round_k,0,1,5,26
round_shots,200,100,100
round_queries,200,500,1900
round_k,0,2,9
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,200,100,100,100
round_queries,200,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100
round_queries,200,700,2700
round_k,0,3,13
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100,100
round_queries,200,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100,100
round_queries,100,300,700,2700
round_k,0,1,3,13
round_shots,100,100,100
round_queries,100,500,2300
round_k,0,2,11
round_shots,100,100,100
round_queries,100,500,1500
round_k,0,2,7
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100,100
round_queries,100,300,1100,5900
round_k,0,1,5,29
round_shots,100,100,100,100
round_queries,100,300,1100,5300
round_k,0,1,5,26
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100
round_queries,200,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4700
round_k,0,1,5,23
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100,100
round_queries,200,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100
round_queries,200,500,1900
round_k,0,2,9
round_shots,100,100,100,100
round_queries,100,300,1100,4700
round_k,0,1,5,23
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100,100
round_queries,100,300,1100,5300
round_k,0,1,5,26
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,4700
round_k,0,1,5,23
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100,100
round_queries,100,300,1100,4300
round_k,0,1,5,21
round_shots,200,100,100
round_queries,200,500,1500
round_k,0,2,7
round_shots,200,100,100
round_queries,200,500,2500
round_k,0,2,12
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100,100
round_queries,100,300,1100,4700
round_k,0,1,5,23
round_shots,100,100,100
round_queries,100,500,2300
round_k,0,2,11
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,200,100,100
round_queries,200,500,2300
round_k,0,2,11
round_shots,200,100,100,100
round_queries,200,300,1100,4900
round_k,0,1,5,24
round_shots,100,100,100,100
round_queries,100,300,700,3300
round_k,0,1,3,16
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100,100
round_queries,100,300,700,2900
round_k,0,1,3,14
round_shots,200,100,100
round_queries,200,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,700,3700
round_k,0,1,3,18
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100,100
round_queries,100,300,1100,4700
round_k,0,1,5,23
round_shots,100,100,100
round_queries,100,500,1500
round_k,0,2,7
round_shots,100,100,100,100
round_queries,100,300,1100,4700
round_k,0,1,5,23
round_shots,200,100,100,100
round_queries,200,300,1100,5700
round_k,0,1,5,28
round_shots,200,100,100,100
round_queries,200,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100
round_queries,200,500,1900
round_k,0,2,9
round_shots,200,100,100,100
round_queries,200,300,1100,5300
round_k,0,1,5,26
round_shots,200,100,100
round_queries,200,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,200,100,100
round_queries,200,500,1900
round_k,0,2,9
round_shots,200,100,100
round_queries,200,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,5300
round_k,0,1,5,26
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100
round_queries,100,500,2500
round_k,0,2,12
round_shots,200,100,100,100
round_queries,200,300,700,2300
round_k,0,1,3,11
round_shots,100,100,100
round_queries,100,500,1900
round_k,0,2,9
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100,100
round_queries,100,300,700,2300
round_k,0,1,3,11
round_shots,100,100,100,100
round_queries,100,300,700,2300
round_k,0,1,3,11
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100,100
round_queries,200,300,1100,4100
round_k,0,1,5,20
round_shots,200,100,100,100
round_queries,200,300,1100,5100
round_k,0,1,5,25
round_shots,200,100,100,100
round_queries,200,300,1100,4700
round_k,0,1,5,23
round_shots,200,100,100,100
round_queries,200,300,1100,5900
round_k,0,1,5,29
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,200,100,100,100
round_queries,200,300,700,3300
round_k,0,1,3,16
round_shots,200,100,100,100
round_queries,200,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100,100
round_queries,100,300,1100,5300
round_k,0,1,5,26
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100
round_queries,200,500,1900
round_k,0,2,9
round_shots,100,100,100,100
round_queries,100,300,1100,5700
round_k,0,1,5,28
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,200,100,100,100
round_queries,200,300,1100,5100
round_k,0,1,5,25
round_shots,200,100,100,100
round_queries,200,300,1100,4900
round_k,0,1,5,24
round_shots,200,100,100
round_queries,200,700,3300
round_k,0,3,16
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,700,2300
round_k,0,1,3,11
round_shots,100,100,100,100
round_queries,100,300,1100,5900
round_k,0,1,5,29
round_shots,200,100,100
round_queries,200,300,1300
round_k,0,1,6
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,5900
round_k,0,1,5,29
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,5900
round_k,0,1,5,29
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100,100
round_queries,100,300,1100,4700
round_k,0,1,5,23
round_shots,100,100,100,100
round_queries,100,300,700,2300
round_k,0,1,3,11
round_shots,100,100,100,100
round_queries,100,300,700,2300
round_k,0,1,3,11
round_shots,100,100,100,100
round_queries,100,300,1100,5700
round_k,0,1,5,28
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,700,2300
round_k,0,1,3,11
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,200,100,100
round_queries,200,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100
round_queries,100,500,2500
round_k,0,2,12
round_shots,100,100,100,100
round_queries,100,300,1100,4700
round_k,0,1,5,23
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,200,100,100
round_queries,200,700,3300
round_k,0,3,16
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,5300
round_k,0,1,5,26
round_shots,200,100,100,100
round_queries,200,300,1100,5900
round_k,0,1,5,29
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100
round_queries,200,500,1500
round_k,0,2,7
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,5700
round_k,0,1,5,28
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100
round_queries,200,300,1500
round_k,0,1,7
round_shots,200,100,100,100
round_queries,200,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100
round_queries,200,500,2700
round_k,0,2,13
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,100,100,100,100
round_queries,100,300,1100,4700
round_k,0,1,5,23
round_shots,200,100,100,100
round_queries,200,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100,100
round_queries,200,300,1100,5900
round_k,0,1,5,29
round_shots,100,100,100,100
round_queries,100,300,1100,5900
round_k,0,1,5,29
round_shots,200,100,100
round_queries,200,300,1500
round_k,0,1,7
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100,100
round_queries,200,300,700,3300
round_k,0,1,3,16
round_shots,200,100,100
round_queries,200,500,1500
round_k,0,2,7
round_shots,100,100,100,100
round_queries,100,300,700,3300
round_k,0,1,3,16
round_shots,200,100,100
round_queries,200,500,2100
round_k,0,2,10
round_shots,200,100,100,100
round_queries,200,300,1100,3500
round_k,0,1,5,17
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,700,2700
round_k,0,1,3,13
round_shots,200,100,100
round_queries,200,500,1900
round_k,0,2,9
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,200,100,100
round_queries,200,500,1500
round_k,0,2,7
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100,100
round_queries,200,300,700,3300
round_k,0,1,3,16
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100,100
round_queries,200,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100,100
round_queries,200,300,700,2900
round_k,0,1,3,14
round_shots,100,100,100,100
round_queries,100,300,700,2300
round_k,0,1,3,11
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,200,100,100,100
round_queries,200,300,700,2300
round_k,0,1,3,11
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,5700
round_k,0,1,5,28
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100,100
round_queries,100,300,1100,4700
round_k,0,1,5,23
round_shots,200,100,100
round_queries,200,500,2300
round_k,0,2,11
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,200,100,100
round_queries,200,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100,100
round_queries,200,300,1100,5100
round_k,0,1,5,25
round_shots,200,100,100
round_queries,200,500,1900
round_k,0,2,9
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,200,100,100,100
round_queries,200,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100,100
round_queries,200,300,1100,6100
round_k,0,1,5,30
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,5900
round_k,0,1,5,29
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,200,100,100,100
round_queries,200,300,1100,5900
round_k,0,1,5,29
round_shots,200,100,100
round_queries,200,500,1900
round_k,0,2,9
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,5900
round_k,0,1,5,29
round_shots,100,100,100,100
round_queries,100,300,1100,4700
round_k,0,1,5,23
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4700
round_k,0,1,5,23
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100,100
round_queries,200,300,1100,5700
round_k,0,1,5,28
round_shots,100,100,100,100
round_queries,100,300,1100,5900
round_k,0,1,5,29
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100
round_queries,100,500,1500
round_k,0,2,7
round_shots,100,100,100,100
round_queries,100,300,1100,5900
round_k,0,1,5,29
round_shots,100,100,100,100
round_queries,100,300,700,2300
round_k,0,1,3,11
round_shots,200,100,100,100
round_queries,200,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100
round_queries,200,300,1500
round_k,0,1,7
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,700,3300
round_k,0,1,3,16
round_shots,100,100,100,100
round_queries,100,300,700,3700
round_k,0,1,3,18
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,700,3300
round_k,0,1,3,16
round_shots,100,100,100,100
round_queries,100,300,1100,5300
round_k,0,1,5,26
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100,100
round_queries,200,300,1100,5300
round_k,0,1,5,26
round_shots,200,100,100,100
round_queries,200,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100,100
round_queries,100,300,1100,5900
round_k,0,1,5,29
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100
round_queries,200,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100,100
round_queries,100,300,1100,4700
round_k,0,1,5,23
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100
round_queries,200,300,1500
round_k,0,1,7
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100,100
round_queries,200,300,1100,4900
round_k,0,1,5,24
round_shots,200,100,100
round_queries,200,500,2500
round_k,0,2,12
round_shots,100,100,100,100
round_queries,100,300,1100,4700
round_k,0,1,5,23
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100,100
round_queries,200,300,1100,5900
round_k,0,1,5,29
round_shots,200,100,100
round_queries,200,500,1900
round_k,0,2,9
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,200,100,100,100
round_queries,200,300,1100,5100
round_k,0,1,5,25
round_shots,200,100,100,100
round_queries,200,300,700,2300
round_k,0,1,3,11
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100,100
round_queries,100,300,700,3700
round_k,0,1,3,18
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100,100
round_queries,200,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,200,100,100
round_queries,200,300,1500
round_k,0,1,7
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,100,100,100,100
round_queries,100,300,1100,4700
round_k,0,1,5,23
round_shots,200,100,100,100
round_queries,200,300,1100,5900
round_k,0,1,5,29
round_shots,200,100,100
round_queries,200,500,1900
round_k,0,2,9
round_shots,100,100,100,100
round_queries,100,300,1100,5900
round_k,0,1,5,29
round_shots,200,100,100,100
round_queries,200,300,1100,5500
round_k,0,1,5,27
round_shots,200,100,100
round_queries,200,700,2700
round_k,0,3,13
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100
round_queries,200,500,2500
round_k,0,2,12
round_shots,200,100,100,100
round_queries,200,300,1100,4700
round_k,0,1,5,23
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100,100
round_queries,100,300,700,3300
round_k,0,1,3,16
round_shots,200,100,100,100
round_queries,200,300,700,2700
round_k,0,1,3,13
round_shots,200,100,100,100
round_queries,200,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100,100
round_queries,200,300,1100,5300
round_k,0,1,5,26
round_shots,200,100,100
round_queries,200,500,1900
round_k,0,2,9
round_shots,200,100,100,100
round_queries,200,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4900
round_k,0,1,5,24
round_shots,100,100,100,100
round_queries,100,300,1100,5300
round_k,0,1,5,26
round_shots,200,100,100,100
round_queries,200,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100,100
round_queries,100,300,700,2300
round_k,0,1,3,11
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100,100
round_queries,200,300,1100,4500
round_k,0,1,5,22
round_shots,200,100,100
round_queries,200,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,700,2300
round_k,0,1,3,11
round_shots,200,100,100
round_queries,200,500,1900
round_k,0,2,9
round_shots,100,100,100,100
round_queries,100,300,1100,5300
round_k,0,1,5,26
round_shots,100,100,100,100
round_queries,100,300,1100,5500
round_k,0,1,5,27
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,200,100,100,100
round_queries,200,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100,100
round_queries,100,300,1100,5300
round_k,0,1,5,26
round_shots,200,100,100
round_queries,200,500,1500
round_k,0,2,7
round_shots,100,100,100,100
round_queries,100,300,1100,4500
round_k,0,1,5,22
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100
round_queries,100,300,1500
round_k,0,1,7
round_shots,200,100,100,100
round_queries,200,300,1100,5300
round_k,0,1,5,26
round_shots,100,100,100,100
round_queries,100,300,1100,4100
round_k,0,1,5,20
round_shots,100,100,100,100
round_queries,100,300,1100,5100
round_k,0,1,5,25
